Username,Grade,Attempt Number,Date,Status,Duration
20150816,3 ,1,9/18/2015 0:42,Completed,0:00:55
20150816,2 ,2,8/18/2015 20:52,Completed,0:00:59
20150816,3 ,3,8/18/2015 20:53,Completed,0:00:50
20150816,3 ,4,9/18/2015 0:43,Completed,0:01:30
20150070,1 ,1,8/27/2015 13:19,Completed,0:00:51
20150070,2 ,2,8/27/2015 13:21,Completed,0:01:04
20151117,1 ,1,9/19/2015 2:43,Completed,0:02:45
20151117,2 ,2,9/19/2015 2:44,Completed,0:01:17
20151117,2 ,3,9/19/2015 2:45,Completed,0:00:40
20151117,3 ,4,9/19/2015 2:46,Completed,0:00:43
20150678,3 ,1,8/10/2015 18:09,Completed,0:00:44
20150678,2 ,2,8/12/2015 16:17,Completed,0:00:39
20150678,3 ,3,8/12/2015 16:20,Completed,0:00:28
20150782,1 ,1,8/9/2015 19:32,Completed,0:17:02
20150782,3 ,2,8/14/2015 18:25,Completed,0:01:40
20150782,1 ,3,8/14/2015 18:35,Completed,0:00:15
20150782,3 ,4,9/12/2015 20:06,Completed,0:01:42
20151120,2 ,1,8/16/2015 18:58,Completed,0:13:59
20151120,3 ,2,9/16/2015 19:43,Completed,0:08:43
20150792,1 ,1,8/16/2015 16:13,Completed,0:02:32
20150792,1 ,2,8/16/2015 16:15,Completed,0:02:02
20150792,1 ,3,8/16/2015 16:16,Completed,0:00:27
20151119,3 ,1,9/19/2015 13:41,Completed,0:00:56
20151119,2 ,2,9/19/2015 13:39,Completed,0:01:11
20151119,3 ,3,9/19/2015 13:40,Completed,0:00:57
20150273,2 ,1,9/18/2015 13:38,Completed,0:01:17
20150273,3 ,2,9/18/2015 13:41,Completed,0:00:40
20150273,3 ,3,8/9/2015 17:00,Completed,0:01:19
20150273,2 ,4,9/18/2015 13:36,Completed,0:03:36
20150273,3 ,5,9/18/2015 13:39,Completed,0:01:02
20150273,3 ,6,9/18/2015 13:41,Completed,0:00:31
20150273,3 ,7,9/19/2015 13:51,Completed,0:00:44
20150635,2 ,1,8/12/2015 16:14,Completed,0:00:45
20150635,2 ,2,8/12/2015 16:15,Completed,0:00:25
20150635,3 ,3,9/19/2015 13:33,Completed,0:00:35
20150635,3 ,4,9/19/2015 13:35,Completed,0:00:24
20150635,3 ,5,9/19/2015 13:36,Completed,0:00:33
20150635,1 ,6,8/12/2015 16:03,Completed,0:01:23
20150635,2 ,7,8/12/2015 16:04,Completed,0:00:41
20150635,2 ,8,8/12/2015 16:06,Completed,0:01:15
20150635,2 ,9,8/12/2015 16:08,Completed,0:00:48
20150635,3 ,10,8/12/2015 16:10,Completed,0:00:31
20150635,3 ,11,8/12/2015 16:13,Completed,0:00:37
20150635,3 ,12,8/12/2015 16:17,Completed,0:00:19
20150635,3 ,13,9/19/2015 13:34,Completed,0:01:01
20150542,3 ,1,9/13/2015 22:19,Completed,0:02:13
20151121,2 ,1,9/19/2015 1:01,Completed,0:01:05
20151121,3 ,2,9/19/2015 1:02,Completed,0:00:30
20151121,3 ,3,8/16/2015 0:59,Completed,0:01:53
20150072,3 ,1,8/17/2015 8:22,Completed,0:00:42
20150072,2 ,2,9/8/2015 22:51,Completed,0:00:50
20150072,3 ,3,9/8/2015 22:53,Completed,0:00:22
20150072,3 ,4,9/8/2015 22:54,Completed,0:00:27
20150072,3 ,5,9/8/2015 22:53,Completed,0:00:12
20150274,2 ,1,8/9/2015 14:30,Completed,0:01:01
20150410,3 ,1,8/15/2015 13:14,Completed,0:01:09
20150410,3 ,2,9/19/2015 7:08,Completed,0:00:59
20150624,3 ,1,8/16/2015 15:23,Completed,0:00:22
20150624,2 ,2,9/17/2015 14:13,Completed,0:01:32
20150624,1 ,3,8/15/2015 23:37,Completed,0:02:28
20150624,2 ,4,8/15/2015 23:40,Completed,0:02:22
20150624,2 ,5,8/15/2015 23:41,Completed,0:01:14
20150624,3 ,6,8/15/2015 23:47,Completed,0:03:59
20150624,2 ,7,8/15/2015 23:43,Completed,0:00:54
20150624,3 ,8,8/16/2015 10:39,Completed,0:00:55
20150624,2 ,9,8/16/2015 15:22,Completed,0:01:32
20150624,2 ,10,8/16/2015 15:22,Completed,0:00:26
20150624,3 ,11,9/17/2015 14:11,Completed,0:01:10
20150624,2 ,12,9/17/2015 14:14,Completed,0:00:22
20150624,3 ,13,9/17/2015 14:32,Completed,0:00:46
20150333,1 ,1,8/13/2015 22:49,Completed,0:01:03
20150333,1 ,2,8/13/2015 22:50,Completed,0:00:50
20150333,2 ,3,8/13/2015 22:51,Completed,0:00:36
20150333,2 ,4,8/13/2015 22:52,Completed,0:01:04
20150333,3 ,5,8/13/2015 22:53,Completed,0:00:17
20150333,3 ,6,8/13/2015 22:54,Completed,0:00:55
20150333,2 ,7,8/13/2015 22:48,Completed,0:00:55
