Username,Grade,Attempt Number,Date,Status,Duration
20150816,2 ,1,9/18/2015 0:46,Completed,0:01:16
20150816,1 ,2,9/18/2015 0:49,Completed,0:02:13
20150816,2 ,3,8/18/2015 20:59,Completed,0:05:39
20150792,2 ,1,8/16/2015 16:23,Completed,0:06:43
20150792,2 ,2,8/16/2015 16:27,Completed,0:00:59
20150792,1 ,3,8/16/2015 16:26,Completed,0:02:37
20150792,3 ,4,8/16/2015 16:38,Completed,0:00:43
20150792,0 ,5,8/16/2015 16:57,Completed,0:17:56
20151119,1 ,1,9/19/2015 13:43,Completed,0:01:50
20151119,3 ,2,9/19/2015 13:45,Completed,0:01:07
20151119,3 ,3,9/19/2015 13:45,Completed,0:00:17
20150635,1 ,1,9/19/2015 13:39,Completed,0:02:23
20150635,2 ,2,9/19/2015 13:40,Completed,0:00:59
20150635,2 ,3,9/19/2015 13:42,Completed,0:01:08
20150635,3 ,4,9/19/2015 13:43,Completed,0:00:21
20150635,3 ,5,9/19/2015 13:44,Completed,0:00:23
20150542,1 ,1,9/13/2015 22:32,Completed,0:01:10
20150542,1 ,2,9/13/2015 22:29,Completed,0:05:27
20150542,2 ,3,9/13/2015 22:30,Completed,0:01:06
20150333,3 ,1,8/13/2015 23:00,Completed,0:00:56
20150333,2 ,2,8/13/2015 22:58,Completed,0:02:40
20150333,3 ,3,8/13/2015 23:01,Completed,0:00:33
20150340,3 ,1,9/17/2015 23:00,Completed,0:02:00
20150862,3 ,1,9/19/2015 15:17,Completed,0:01:25
20150922,2 ,1,9/18/2015 12:52,Completed,0:01:06
20150922,3 ,2,9/18/2015 12:53,Completed,0:00:28
20150337,3 ,1,8/10/2015 1:59,Completed,0:01:47
20150567,3 ,1,9/19/2015 12:30,Completed,0:00:57
20150567,1 ,2,8/15/2015 15:52,Completed,0:04:08
20150567,2 ,3,8/15/2015 15:56,Completed,0:01:48
20150567,3 ,4,8/15/2015 15:54,Completed,0:01:16
20150567,3 ,5,9/19/2015 12:33,Completed,0:02:36
20151076,0 ,1,8/16/2015 20:07,Completed,0:02:19
20151076,2 ,2,8/16/2015 20:18,Completed,0:09:17
20150108,2 ,1,8/16/2015 12:44,Completed,0:06:46
20150108,1 ,2,8/16/2015 12:47,Completed,0:00:40
20150785,2 ,1,9/15/2015 23:57,Completed,0:00:56
20150785,1 ,2,9/15/2015 23:56,Completed,0:01:16
20150657,3 ,1,9/19/2015 13:18,Completed,0:00:27
20150657,3 ,2,9/18/2015 10:53,Completed,0:01:06
20150657,3 ,3,9/19/2015 13:13,Completed,0:01:27
20150657,3 ,4,9/19/2015 13:17,Completed,0:03:43
20150069,1 ,1,8/13/2015 19:23,Completed,0:01:02
20150069,3 ,2,8/13/2015 19:28,Completed,0:01:02
20150069,1 ,3,8/13/2015 19:26,Completed,0:02:11
20150069,2 ,4,9/18/2015 10:02,Completed,0:01:17
20150223,2 ,1,8/16/2015 17:35,Completed,0:02:19
20150223,3 ,2,8/16/2015 17:36,Completed,0:00:34
20150836,2 ,1,9/19/2015 15:54,Completed,0:01:53
20150836,2 ,2,9/19/2015 15:58,Completed,0:01:47
20150651,3 ,1,9/18/2015 15:37,Completed,0:01:24
20150184,1 ,1,9/9/2015 22:38,Completed,0:02:55
20150898,2 ,1,8/9/2015 18:19,Completed,0:00:12
20150898,2 ,2,8/9/2015 18:18,Completed,0:01:09
20150898,2 ,3,8/9/2015 18:16,Completed,0:00:50
20150898,3 ,4,8/9/2015 18:18,Completed,0:00:21
20150898,3 ,5,8/9/2015 18:20,Completed,0:01:06
20150898,3 ,6,8/9/2015 18:21,Completed,0:00:15
20150898,2 ,7,9/19/2015 14:35,Completed,0:00:59
20150898,3 ,8,9/19/2015 14:37,Completed,0:02:00
20150411,0 ,1,9/17/2015 23:04,Completed,0:01:12
20150112,2 ,1,9/17/2015 23:40,Completed,0:07:13
20150531,1 ,1,8/9/2015 21:01,Completed,0:01:18
20150112,2 ,2,8/15/2015 16:09,Completed,0:02:39
20150112,2 ,3,8/15/2015 16:12,Completed,0:01:49
20150112,3 ,4,8/15/2015 16:15,Completed,0:01:15
20150112,3 ,5,9/17/2015 23:43,Completed,0:02:41
20150531,1 ,2,8/9/2015 21:17,Completed,0:15:01
20150531,2 ,3,8/9/2015 21:40,Completed,0:04:38
20150531,3 ,4,9/16/2015 22:31,Completed,0:02:58
20150930,0 ,1,9/15/2015 11:39,Completed,0:01:31
20150930,1 ,2,9/15/2015 11:41,Completed,0:01:34
20150094,1 ,1,8/10/2015 15:18,Completed,0:02:09
20150094,2 ,2,8/10/2015 15:21,Completed,0:02:00
20150094,3 ,3,8/10/2015 15:22,Completed,0:00:55
20150544,2 ,1,8/14/2015 7:44,Completed,0:01:56
20150544,1 ,2,8/14/2015 7:41,Completed,0:01:45
20150544,2 ,3,8/14/2015 7:45,Completed,0:00:43
20150544,3 ,4,8/14/2015 7:45,Completed,0:00:17
20150912,3 ,1,9/18/2015 17:00,Completed,0:02:51
20151131,1 ,1,8/9/2015 21:53,Completed,0:01:49
20151131,2 ,2,8/9/2015 21:56,Completed,0:01:09
20151131,2 ,3,8/9/2015 21:57,Completed,0:01:15
20151131,3 ,4,8/9/2015 21:59,Completed,0:00:29
20150593,1 ,1,8/13/2015 14:23,Completed,0:07:27
20150593,3 ,2,8/13/2015 14:28,Completed,0:03:53
20150470,1 ,1,8/9/2015 23:04,Completed,0:01:06
20150470,3 ,2,8/9/2015 23:07,Completed,0:02:40
20150470,2 ,3,9/19/2015 14:30,Completed,0:01:45
20150470,1 ,4,9/19/2015 14:35,Completed,0:00:56
20150470,1 ,5,9/19/2015 14:36,Completed,0:00:20
20150470,1 ,6,9/19/2015 14:37,Completed,0:00:30
20150675,3 ,1,9/19/2015 13:25,Completed,0:01:13
20151099,2 ,1,9/16/2015 13:43,Completed,0:02:16
20151099,3 ,2,9/19/2015 14:15,Completed,0:00:57
20150984,3 ,1,9/19/2015 14:35,Completed,0:08:21
20151097,2 ,1,9/19/2015 10:46,Completed,0:01:57
20151097,3 ,2,9/19/2015 10:47,Completed,0:01:19
20151111,1 ,1,9/16/2015 13:03,Completed,0:02:30
20151111,2 ,2,9/16/2015 13:07,Completed,0:02:49
20151111,2 ,3,9/18/2015 13:45,Completed,0:02:25
20150401,3 ,1,9/18/2015 10:44,Completed,0:01:14
20150401,3 ,2,9/18/2015 10:48,Completed,0:00:21
20150401,2 ,3,8/11/2015 17:41,Completed,0:00:47
20150401,2 ,4,8/11/2015 17:42,Completed,0:00:30
20150401,1 ,5,8/11/2015 17:44,Completed,0:01:14
20150401,3 ,6,8/11/2015 17:45,Completed,0:00:58
20150401,2 ,7,8/11/2015 17:48,Completed,0:01:38
20150401,3 ,8,8/11/2015 17:51,Completed,0:00:12
