Username,Grade,Attempt Number,Date,Status,Duration
20150816,1 ,1,9/18/2015 0:38,Completed,0:00:40
20150816,2 ,2,8/18/2015 20:49,Completed,0:01:14
20150816,3 ,3,8/18/2015 20:50,Completed,0:00:47
20150816,2 ,4,9/18/2015 0:36,Completed,0:00:30
20150816,3 ,5,9/18/2015 0:39,Completed,0:00:40
20150816,3 ,6,9/18/2015 0:40,Completed,0:00:47
20150070,1 ,1,9/15/2015 22:18,Completed,0:00:31
20150070,1 ,2,9/15/2015 22:17,Completed,0:00:57
20150070,2 ,3,9/15/2015 22:20,Completed,0:00:25
20150070,2 ,4,9/15/2015 22:33,Completed,0:00:59
20150070,0 ,5,8/27/2015 13:08,Completed,0:00:51
20150070,1 ,6,8/27/2015 13:09,Completed,0:00:45
20150070,1 ,7,8/27/2015 13:10,Completed,0:00:30
20150070,2 ,8,8/27/2015 13:14,Completed,0:00:35
20151117,2 ,1,9/19/2015 2:36,Completed,0:01:39
20151117,2 ,2,9/19/2015 2:38,Completed,0:01:34
20151117,3 ,3,9/19/2015 2:39,Completed,0:00:52
20150678,3 ,1,8/10/2015 17:52,Completed,0:00:46
20150678,2 ,2,8/12/2015 16:15,Completed,0:00:39
20150678,3 ,3,8/12/2015 16:16,Completed,0:00:30
20150782,3 ,1,8/14/2015 18:20,Completed,0:00:39
20150782,2 ,2,8/9/2015 19:05,Completed,0:03:56
20150782,3 ,3,8/9/2015 19:06,Completed,0:00:36
20150782,3 ,4,9/12/2015 19:25,Completed,0:00:44
20150782,3 ,5,9/12/2015 20:09,Completed,0:00:56
20151120,2 ,1,8/16/2015 18:35,Completed,0:09:52
20151120,2 ,2,9/16/2015 19:18,Completed,0:07:43
20151120,3 ,3,9/16/2015 19:23,Completed,0:04:13
20150792,2 ,1,8/16/2015 16:09,Completed,0:01:44
20150792,3 ,2,8/16/2015 16:10,Completed,0:00:31
20151119,3 ,1,9/19/2015 13:37,Completed,0:01:18
20150028,1 ,1,8/9/2015 10:26,Completed,0:00:30
20150028,1 ,2,8/9/2015 10:34,Completed,0:00:36
20150028,2 ,3,8/9/2015 10:43,Completed,0:00:40
20150028,1 ,4,8/9/2015 10:12,Completed,0:04:07
20150028,1 ,5,8/9/2015 10:23,Completed,0:09:58
20150028,1 ,6,8/9/2015 10:25,Completed,0:01:17
20150028,1 ,7,8/9/2015 10:36,Completed,0:01:10
20150028,2 ,8,8/9/2015 10:38,Completed,0:01:52
20150028,2 ,9,8/9/2015 10:42,Completed,0:02:06
20150028,2 ,10,8/9/2015 10:45,Completed,0:00:41
20150273,2 ,1,8/9/2015 16:56,Completed,0:01:13
20150273,3 ,2,8/9/2015 16:59,Completed,0:02:13
20150273,3 ,3,9/18/2015 13:29,Completed,0:00:57
20150273,3 ,4,9/18/2015 13:31,Completed,0:01:01
20150273,3 ,5,9/18/2015 13:32,Completed,0:00:54
20150273,3 ,6,9/19/2015 13:48,Completed,0:00:39
20150635,3 ,1,9/19/2015 13:31,Completed,0:00:23
20150635,3 ,2,8/12/2015 15:41,Completed,0:00:44
20150635,3 ,3,8/12/2015 15:43,Completed,0:01:00
20150635,3 ,4,8/12/2015 15:45,Completed,0:00:31
20150635,3 ,5,8/12/2015 15:46,Completed,0:00:29
20150635,3 ,6,8/12/2015 15:47,Completed,0:00:35
20150635,3 ,7,8/12/2015 15:48,Completed,0:00:22
20150635,3 ,8,8/12/2015 15:51,Completed,0:02:01
20150635,3 ,9,9/19/2015 13:21,Completed,0:00:34
20150635,3 ,10,9/19/2015 13:30,Completed,0:00:29
20150635,3 ,11,9/19/2015 13:32,Completed,0:00:28
20150542,2 ,1,9/13/2015 20:32,Completed,0:01:17
20151121,1 ,1,8/16/2015 0:52,Completed,0:00:47
20151121,3 ,2,8/16/2015 0:52,Completed,0:00:37
20151121,3 ,3,9/19/2015 1:00,Completed,0:01:20
20150072,1 ,1,8/17/2015 8:13,Completed,0:00:46
20150072,3 ,2,8/17/2015 8:21,Completed,0:01:31
20150072,3 ,3,9/8/2015 22:50,Completed,0:00:30
20150274,3 ,1,8/9/2015 14:26,Completed,0:01:39
20150410,3 ,1,8/15/2015 13:31,Completed,0:00:36
20150410,3 ,2,8/15/2015 12:54,Completed,0:00:46
20150410,3 ,3,8/15/2015 12:55,Completed,0:00:29
20150410,2 ,4,9/19/2015 6:59,Completed,0:00:44
20150410,3 ,5,9/19/2015 7:00,Completed,0:00:44
20150624,2 ,1,8/16/2015 10:51,Completed,0:00:32
20150624,3 ,2,9/17/2015 14:04,Completed,0:02:55
20150624,3 ,3,8/14/2015 22:06,Completed,0:00:51
20150624,3 ,4,8/14/2015 22:10,Completed,0:00:19
20150624,2 ,5,8/14/2015 22:11,Completed,0:00:30
20150624,3 ,6,8/14/2015 22:12,Completed,0:00:58
20150624,3 ,7,8/16/2015 10:50,Completed,0:01:03
20150624,3 ,8,8/16/2015 10:52,Completed,0:00:38
20150624,3 ,9,8/16/2015 10:53,Completed,0:00:32
20150624,3 ,10,8/16/2015 15:24,Completed,0:00:34
20150624,3 ,11,8/16/2015 15:24,Completed,0:00:15
20150624,3 ,12,9/17/2015 14:06,Completed,0:01:59
20150333,1 ,1,8/13/2015 22:44,Completed,0:00:39
20150333,2 ,2,8/13/2015 22:43,Completed,0:00:49
20150333,2 ,3,8/13/2015 22:45,Completed,0:00:35
20150333,3 ,4,8/13/2015 22:46,Completed,0:00:26
20150333,2 ,5,9/14/2015 20:51,Completed,0:01:11
20150365,1 ,1,8/10/2015 15:14,Completed,0:00:42
20150365,3 ,2,8/10/2015 15:17,Completed,0:00:20
20150281,2 ,1,8/16/2015 15:53,Completed,0:01:15
20150281,2 ,2,8/16/2015 15:54,Completed,0:00:32
20150281,0 ,3,8/16/2015 15:56,Completed,0:01:22
20150281,3 ,4,8/16/2015 16:05,Completed,0:01:52
20150281,3 ,5,8/16/2015 16:07,Completed,0:00:47
20150340,3 ,1,9/17/2015 22:51,Completed,0:00:25
20150340,3 ,2,8/13/2015 20:27,Completed,0:00:36
20150340,3 ,3,9/17/2015 22:50,Completed,0:00:34
20150862,3 ,1,9/17/2015 11:46,Completed,0:00:45
20150862,2 ,2,8/10/2015 11:52,Completed,0:01:51
20150862,3 ,3,8/10/2015 11:54,Completed,0:00:51
20150862,3 ,4,9/17/2015 11:45,Completed,0:00:47
20150862,3 ,5,9/19/2015 15:12,Completed,0:00:28
20150368,1 ,1,9/18/2015 19:33,Completed,0:01:42
20150368,1 ,2,8/15/2015 16:23,Completed,0:02:11
20150368,1 ,3,8/15/2015 16:24,Completed,0:00:28
20150368,1 ,4,8/15/2015 16:25,Completed,0:00:42
20150368,0 ,5,9/18/2015 19:31,Completed,0:01:34
20150368,3 ,6,9/18/2015 19:35,Completed,0:00:53
20150368,2 ,7,8/15/2015 16:26,Completed,0:00:32
20150368,2 ,8,8/15/2015 16:28,Completed,0:00:29
20150368,1 ,9,8/15/2015 16:27,Completed,0:00:28
20150368,2 ,10,8/15/2015 16:28,Completed,0:00:32
20150368,3 ,11,8/15/2015 16:29,Completed,0:00:39
20150922,2 ,1,9/18/2015 12:41,Completed,0:00:42
20150922,3 ,2,9/18/2015 12:42,Completed,0:00:15
20150691,3 ,1,9/9/2015 16:59,Completed,0:02:28
20150337,2 ,1,8/10/2015 1:42,Completed,0:00:38
20150337,3 ,2,8/10/2015 1:43,Completed,0:00:40
20150567,2 ,1,8/15/2015 15:44,Completed,0:00:38
20150567,3 ,2,8/15/2015 15:45,Completed,0:00:30
20150567,2 ,3,9/19/2015 12:27,Completed,0:03:34
20150567,3 ,4,9/19/2015 12:28,Completed,0:00:34
20150567,3 ,5,8/12/2015 17:46,Completed,0:00:45
20151076,2 ,1,8/16/2015 20:00,Completed,0:01:50
20150622,2 ,1,8/15/2015 13:24,Completed,0:00:41
20150622,1 ,2,8/15/2015 13:18,Completed,0:01:23
20150622,2 ,3,8/15/2015 13:21,Completed,0:00:34
20150622,1 ,4,8/15/2015 13:23,Completed,0:00:32
20150622,3 ,5,8/15/2015 13:25,Completed,0:00:30
20150622,2 ,6,8/15/2015 13:26,Completed,0:00:34
20150622,2 ,7,8/15/2015 13:27,Completed,0:00:59
20150622,3 ,8,8/15/2015 13:29,Completed,0:00:28
20150622,2 ,9,8/15/2015 13:30,Completed,0:00:38
20150108,0 ,1,8/16/2015 12:44,Completed,0:17:24
20150108,2 ,2,8/16/2015 12:25,Completed,0:01:26
20150108,3 ,3,8/16/2015 12:26,Completed,0:00:47
20150500,3 ,1,9/16/2015 12:55,Completed,0:00:42
20150722,3 ,1,8/13/2015 19:49,Completed,0:00:40
20150722,2 ,2,9/17/2015 21:57,Completed,0:00:30
20150722,3 ,3,9/17/2015 21:58,Completed,0:00:23
20150722,3 ,4,9/19/2015 11:32,Completed,0:00:26
20151006,2 ,1,8/13/2015 10:46,Completed,0:00:56
20151006,3 ,2,8/13/2015 10:47,Completed,0:00:38
20151006,3 ,3,8/13/2015 10:49,Completed,0:01:32
20151006,3 ,4,8/13/2015 10:44,Completed,0:05:06
20150919,2 ,1,9/15/2015 16:22,Completed,0:01:06
20150919,2 ,2,9/16/2015 8:52,Completed,0:02:01
20150919,3 ,3,9/16/2015 8:53,Completed,0:00:46
20150785,2 ,1,9/15/2015 23:31,Completed,0:01:02
20150785,2 ,2,9/15/2015 23:34,Completed,0:01:20
20150657,2 ,1,9/19/2015 13:28,Completed,0:00:21
20150657,0 ,2,8/16/2015 20:52,Completed,0:00:18
20150657,0 ,3,8/16/2015 20:52,Completed,0:00:12
20150657,0 ,4,8/16/2015 20:53,Completed,0:00:18
20150657,3 ,5,9/19/2015 13:27,Completed,0:00:52
20150023,3 ,1,8/16/2015 13:21,Completed,0:00:42
20151091,2 ,1,8/16/2015 11:59,Completed,0:01:01
20151091,3 ,2,8/16/2015 12:00,Completed,0:00:54
20150739,3 ,1,8/9/2015 13:51,Completed,0:00:41
20150014,3 ,1,9/18/2015 0:41,Completed,0:00:26
20150014,2 ,2,8/16/2015 19:24,Completed,0:00:24
20150014,2 ,3,8/16/2015 19:25,Completed,0:00:28
20150014,2 ,4,8/16/2015 19:28,Completed,0:00:28
20150014,2 ,5,8/16/2015 19:29,Completed,0:00:17
20150014,3 ,6,8/16/2015 19:30,Completed,0:00:15
20150994,2 ,1,8/16/2015 11:27,Completed,0:02:41
20150994,2 ,2,8/16/2015 11:31,Completed,0:01:15
20150994,3 ,3,8/16/2015 11:45,Completed,0:00:57
20150069,2 ,1,8/13/2015 19:13,Completed,0:01:03
20150069,2 ,2,9/18/2015 9:53,Completed,0:00:34
20150193,1 ,1,9/15/2015 17:31,Completed,0:01:25
20150193,3 ,2,9/15/2015 17:34,Completed,0:00:39
20150193,2 ,3,9/15/2015 17:32,Completed,0:01:02
20150277,3 ,1,8/13/2015 19:54,Completed,0:01:56
20150378,3 ,1,9/16/2015 16:13,Completed,0:00:44
20150378,3 ,2,8/9/2015 17:27,Completed,0:00:33
20150223,3 ,1,8/16/2015 17:24,Completed,0:01:28
20150223,2 ,2,8/16/2015 17:26,Completed,0:01:18
20150223,3 ,3,8/16/2015 17:27,Completed,0:00:24
20150223,3 ,4,8/16/2015 17:28,Completed,0:00:27
20150812,2 ,1,8/4/2015 14:22,Completed,0:00:20
20150836,1 ,1,8/16/2015 11:56,Completed,0:00:37
20150836,1 ,2,8/16/2015 11:57,Completed,0:00:35
20151047,2 ,1,9/14/2015 9:19,Completed,0:02:05
20151047,2 ,2,9/18/2015 9:24,Completed,0:00:55
20151047,2 ,3,8/11/2015 14:25,Completed,0:02:20
20151101,3 ,1,8/14/2015 9:36,Completed,0:00:19
20151101,1 ,2,8/14/2015 9:33,Completed,0:00:51
20151101,2 ,3,8/14/2015 9:34,Completed,0:00:44
20151101,2 ,4,8/14/2015 9:35,Completed,0:00:38
20151101,3 ,5,8/14/2015 9:36,Completed,0:00:20
20151101,3 ,6,8/14/2015 9:37,Completed,0:00:25
20151101,3 ,7,9/18/2015 23:21,Completed,0:01:39
20151101,3 ,8,9/18/2015 23:21,Completed,0:00:28
20150683,2 ,1,8/15/2015 21:18,Completed,0:02:02
20150683,3 ,2,8/15/2015 21:19,Completed,0:00:39
20150683,3 ,3,8/15/2015 21:20,Completed,0:00:53
20150683,3 ,4,8/15/2015 21:20,Completed,0:00:25
20150683,2 ,5,8/15/2015 21:21,Completed,0:00:47
20150683,3 ,6,8/15/2015 21:23,Completed,0:01:21
20150683,3 ,7,8/15/2015 21:25,Completed,0:00:45
20150683,3 ,8,8/15/2015 21:27,Completed,0:00:42
20150744,3 ,1,8/10/2015 20:59,Completed,0:00:49
20150651,1 ,1,9/18/2015 15:32,Completed,0:01:05
20150044,3 ,1,8/13/2015 21:05,Completed,0:02:18
20150184,2 ,1,9/9/2015 22:31,Completed,0:00:56
20150616,3 ,1,8/10/2015 18:45,Completed,0:00:47
20150898,1 ,1,8/9/2015 17:59,Completed,0:00:40
20150898,3 ,2,8/9/2015 17:59,Completed,0:00:41
20150898,3 ,3,9/19/2015 14:29,Completed,0:00:27
20151075,2 ,1,8/15/2015 11:24,Completed,0:01:08
20151075,3 ,2,8/15/2015 11:22,Completed,0:02:40
20151075,3 ,3,8/15/2015 11:30,Completed,0:01:45
20151075,2 ,4,8/15/2015 11:34,Completed,0:02:19
20151075,3 ,5,8/15/2015 11:35,Completed,0:00:49
20151075,3 ,6,8/15/2015 11:37,Completed,0:00:21
20150514,2 ,1,8/16/2015 0:53,Completed,0:00:34
20151002,1 ,1,9/16/2015 10:50,Completed,0:00:51
20151002,1 ,2,9/16/2015 10:51,Completed,0:00:37
20151002,1 ,3,9/16/2015 10:52,Completed,0:00:41
20151002,2 ,4,9/16/2015 10:53,Completed,0:00:27
20151002,0 ,5,9/16/2015 11:11,Completed,0:17:09
20150980,2 ,1,8/13/2015 12:35,Completed,0:00:55
20150027,2 ,1,8/16/2015 11:06,Completed,0:00:30
20150411,1 ,1,9/17/2015 22:52,Completed,0:00:58
20150411,2 ,2,9/17/2015 22:53,Completed,0:00:35
20150250,2 ,1,8/16/2015 17:09,Completed,0:00:50
20150250,3 ,2,8/16/2015 17:11,Completed,0:00:29
20150250,1 ,3,8/16/2015 17:46,Completed,0:00:33
20150250,0 ,4,8/16/2015 17:50,Completed,0:03:52
20150250,1 ,5,8/16/2015 17:51,Completed,0:00:32
20150909,2 ,1,8/9/2015 22:04,Completed,0:00:50
20150909,3 ,2,8/9/2015 22:05,Completed,0:00:46
20150909,3 ,3,8/16/2015 12:17,Completed,0:08:17
20150909,2 ,4,8/9/2015 22:16,Completed,0:01:19
20150903,1 ,1,8/16/2015 11:24,Completed,0:00:49
20150903,1 ,2,8/16/2015 11:27,Completed,0:01:06
20150903,1 ,3,8/16/2015 11:30,Completed,0:00:32
20150903,3 ,4,8/16/2015 11:26,Completed,0:01:00
20150903,3 ,5,8/16/2015 11:28,Completed,0:00:39
20150903,1 ,6,8/16/2015 11:29,Completed,0:00:30
20150903,2 ,7,8/16/2015 11:33,Completed,0:00:36
