Username,Grade,Attempt Number,Date,Status,Duration
20151053,2 ,1,9/17/2015 9:28,Completed,0:05:05
20151053,3 ,2,9/17/2015 9:30,Completed,0:00:40
20151053,3 ,3,9/17/2015 9:31,Completed,0:00:18
20151117,2 ,1,9/19/2015 0:00,Completed,0:02:38
20150678,0 ,1,8/3/2015 6:30,Completed,0:01:18
20150678,0 ,2,8/3/2015 6:31,Completed,0:00:35
20150678,1 ,3,8/3/2015 6:32,Completed,0:00:16
20150782,1 ,1,7/28/2015 19:14,Completed,0:18:06
20150782,2 ,2,7/28/2015 20:56,Completed,0:18:05
20150782,3 ,3,7/28/2015 21:05,Completed,0:03:22
20150782,0 ,4,7/28/2015 21:22,Completed,0:17:35
20150782,3 ,5,9/8/2015 19:31,Completed,0:04:04
20151120,3 ,1,8/2/2015 2:46,Completed,0:12:48
20151120,0 ,2,9/15/2015 11:49,Completed,0:15:03
20151120,0 ,3,9/15/2015 11:55,Completed,0:03:41
20151120,0 ,4,9/15/2015 12:02,Completed,0:06:37
20150792,1 ,1,8/12/2015 1:45,Completed,0:04:09
20150792,3 ,2,8/12/2015 1:47,Completed,0:00:38
20151119,0 ,1,9/17/2015 19:54,Completed,0:02:10
20151119,3 ,2,9/17/2015 20:39,Completed,0:00:34
20151119,0 ,3,9/17/2015 21:06,Completed,0:17:14
20150028,0 ,1,7/27/2015 21:40,Completed,0:07:41
20150028,1 ,2,7/27/2015 21:57,Completed,0:17:00
20150028,1 ,3,7/30/2015 14:29,Completed,0:06:07
20150028,1 ,4,7/30/2015 14:41,Completed,0:00:53
20150028,2 ,5,7/30/2015 15:00,Completed,0:17:09
20150028,0 ,6,9/17/2015 17:21,Completed,0:00:34
20150028,2 ,7,9/17/2015 17:21,Completed,0:00:23
20150353,3 ,1,7/27/2015 10:50,Completed,0:07:48
20150273,3 ,1,8/3/2015 0:09,Completed,0:01:45
20150273,3 ,2,9/17/2015 13:02,Completed,0:01:24
20150117,3 ,1,8/2/2015 11:32,Completed,0:07:14
20150635,2 ,1,7/28/2015 15:40,Completed,0:09:45
20150635,2 ,2,7/28/2015 15:51,Completed,0:00:44
20150635,2 ,3,9/6/2015 15:08,Completed,0:05:22
20150635,3 ,4,9/6/2015 15:11,Completed,0:00:51
20150635,3 ,5,9/6/2015 15:14,Completed,0:02:44
20150635,3 ,6,9/6/2015 15:15,Completed,0:00:17
20150635,3 ,7,9/6/2015 15:16,Completed,0:00:16
20150635,3 ,8,9/6/2015 15:16,Completed,0:00:14
20150635,3 ,9,9/19/2015 11:15,Completed,0:07:50
20150635,3 ,10,9/19/2015 11:16,Completed,0:00:39
20150635,3 ,11,9/19/2015 11:17,Completed,0:00:18
20150635,3 ,12,9/19/2015 11:17,Completed,0:00:22
20150635,3 ,13,9/19/2015 11:19,Completed,0:01:15
20150118,3 ,1,7/30/2015 13:17,Completed,0:05:04
20150542,1 ,1,7/29/2015 0:03,Completed,0:01:39
20151121,3 ,1,7/29/2015 22:11,Completed,0:11:44
20151121,1 ,2,9/18/2015 19:39,Completed,0:00:28
20151121,3 ,3,9/18/2015 22:23,Completed,0:02:32
20151121,3 ,4,9/18/2015 22:50,Completed,0:01:48
20151121,0 ,5,9/18/2015 23:56,Completed,0:17:02
20150072,3 ,1,8/2/2015 14:30,Completed,0:01:38
20150072,3 ,2,9/8/2015 22:04,Completed,0:01:30
20150274,2 ,1,7/28/2015 7:33,Completed,0:02:31
20150274,2 ,2,7/28/2015 7:34,Completed,0:00:21
20150274,1 ,3,7/28/2015 15:47,Completed,0:00:32
20150274,2 ,4,7/28/2015 15:55,Completed,0:01:01
20150274,3 ,5,7/28/2015 15:56,Completed,0:00:52
20150274,1 ,6,9/19/2015 13:14,Completed,0:01:20
20150410,2 ,1,7/27/2015 11:21,Completed,0:13:16
20150410,3 ,2,7/27/2015 11:22,Completed,0:00:25
20150410,3 ,3,8/2/2015 12:33,Completed,0:03:15
20150410,1 ,4,9/18/2015 10:19,Completed,0:01:34
20150410,3 ,5,9/18/2015 10:20,Completed,0:00:56
20150624,2 ,1,9/17/2015 10:06,Completed,0:01:37
20150777,3 ,1,7/29/2015 11:27,Completed,0:04:42
20150777,3 ,2,7/29/2015 11:28,Completed,0:00:26
20150333,1 ,1,9/14/2015 18:50,Completed,0:02:15
20150365,3 ,1,7/27/2015 18:21,Completed,0:03:35
20150281,1 ,1,7/28/2015 23:50,Completed,0:05:52
20150281,2 ,2,8/2/2015 0:12,Completed,0:01:43
20151122,3 ,1,8/2/2015 7:36,Completed,0:02:36
20150340,2 ,1,7/27/2015 21:44,Completed,0:02:36
20150340,3 ,2,7/30/2015 21:01,Completed,0:00:44
20150340,3 ,3,9/16/2015 20:28,Completed,0:12:41
20150862,3 ,1,9/19/2015 15:18,Completed,0:00:22
20150368,1 ,1,9/16/2015 18:36,Completed,0:03:37
20150368,2 ,2,9/16/2015 18:37,Completed,0:00:22
20150368,3 ,3,9/16/2015 18:38,Completed,0:00:43
20150922,0 ,1,9/18/2015 12:05,Completed,0:17:18
20151123,0 ,1,8/8/2015 13:20,Completed,0:00:51
20151123,3 ,2,9/19/2015 1:00,Completed,0:05:10
20150691,2 ,1,9/8/2015 22:12,Completed,0:01:01
20150691,3 ,2,9/8/2015 22:13,Completed,0:00:48
20150691,1 ,3,9/19/2015 14:45,Completed,0:02:00
20150337,0 ,1,7/28/2015 22:02,Completed,0:17:12
20150337,1 ,2,8/26/2015 14:44,Completed,0:05:04
20150337,3 ,3,8/26/2015 14:59,Completed,0:00:52
20150567,2 ,1,7/29/2015 21:38,Completed,0:04:07
20150567,2 ,2,7/29/2015 21:42,Completed,0:03:17
20150567,3 ,3,7/29/2015 21:45,Completed,0:00:10
20150567,1 ,4,8/1/2015 12:57,Completed,0:00:09
20150567,0 ,5,9/19/2015 11:02,Completed,0:00:45
20151060,3 ,1,8/1/2015 16:35,Completed,0:04:06
20151076,1 ,1,7/29/2015 16:18,Completed,0:05:11
