Username,Grade,Attempt Number,Date,Status,Duration
20150215,3 ,1,7/30/2015 19:39,Completed,0:00:54
20150215,0 ,2,7/30/2015 20:15,Completed,0:17:25
20150560,2 ,1,8/1/2015 21:47,Completed,0:14:43
20150560,1 ,2,8/1/2015 21:59,Completed,0:11:37
20150560,1 ,3,8/1/2015 22:00,Completed,0:00:35
20150560,2 ,4,8/1/2015 22:01,Completed,0:00:58
20150560,1 ,5,8/1/2015 23:46,Completed,0:01:46
20150856,3 ,1,8/2/2015 0:00,Completed,0:01:17
20150468,3 ,1,7/27/2015 22:14,Completed,0:01:41
20150468,1 ,2,9/18/2015 19:10,Completed,0:03:27
20150468,2 ,3,9/18/2015 19:12,Completed,0:01:44
20150468,3 ,4,9/18/2015 19:13,Completed,0:00:36
20150468,2 ,5,9/18/2015 19:16,Completed,0:01:40
20150468,2 ,6,9/18/2015 19:17,Completed,0:00:47
20150468,3 ,7,9/18/2015 19:19,Completed,0:01:14
20150945,2 ,1,7/31/2015 18:52,Completed,0:01:48
20150945,3 ,2,9/18/2015 19:10,Completed,0:01:26
20150945,2 ,3,9/18/2015 19:15,Completed,0:02:24
20150892,1 ,1,7/31/2015 1:42,Completed,0:05:25
20150892,1 ,2,7/31/2015 1:50,Completed,0:06:43
20150892,2 ,3,7/31/2015 2:03,Completed,0:02:58
20150892,2 ,4,7/31/2015 2:07,Completed,0:03:52
20150892,2 ,5,7/31/2015 2:10,Completed,0:02:36
20150892,2 ,6,7/31/2015 2:14,Completed,0:03:50
20150892,1 ,7,7/31/2015 2:15,Completed,0:00:59
20150892,2 ,8,7/31/2015 2:17,Completed,0:01:03
20150892,2 ,9,7/31/2015 2:19,Completed,0:01:50
20150892,2 ,10,8/2/2015 12:45,Completed,0:04:36
20150892,1 ,11,8/2/2015 23:48,Completed,0:06:21
20150892,3 ,12,8/2/2015 23:57,Completed,0:07:17
20150174,2 ,1,7/28/2015 12:05,Completed,0:00:53
20150174,2 ,2,7/28/2015 12:07,Completed,0:01:23
20150174,2 ,3,7/28/2015 12:13,Completed,0:05:19
