Username,Grade,Attempt Number,Date,Status,Duration
20150816,3 ,1,8/18/2015 20:43,Completed,0:01:02
20150070,2 ,1,9/18/2015 11:45,Completed,0:00:49
20150070,2 ,2,8/27/2015 12:15,Completed,0:00:28
20150070,2 ,3,8/27/2015 12:16,Completed,0:00:52
20150070,3 ,4,8/27/2015 12:18,Completed,0:00:24
20151117,2 ,1,9/19/2015 2:27,Completed,0:00:57
20151117,3 ,2,9/19/2015 2:28,Completed,0:00:40
20150678,2 ,1,8/10/2015 17:23,Completed,0:02:20
20150678,3 ,2,8/10/2015 17:24,Completed,0:00:51
20150678,3 ,3,8/12/2015 16:03,Completed,0:00:28
20150678,3 ,4,8/12/2015 16:14,Completed,0:00:19
20150782,3 ,1,8/9/2015 13:58,Completed,0:00:52
20150782,1 ,2,8/14/2015 18:08,Completed,0:05:47
20150782,3 ,3,8/14/2015 18:08,Completed,0:00:30
20150782,0 ,4,8/14/2015 18:28,Completed,0:00:53
20150782,1 ,5,8/14/2015 18:34,Completed,0:00:14
20150782,1 ,6,9/10/2015 18:26,Completed,0:01:16
20150782,3 ,7,9/10/2015 18:28,Completed,0:01:18
20151120,2 ,1,9/16/2015 18:51,Completed,0:08:54
20151120,2 ,2,8/16/2015 18:02,Completed,0:05:28
20150792,1 ,1,8/16/2015 15:55,Completed,0:02:13
20150792,0 ,2,8/16/2015 16:15,Completed,0:17:25
20150792,1 ,3,8/16/2015 15:56,Completed,0:00:39
20150792,3 ,4,8/16/2015 15:58,Completed,0:01:05
20151119,3 ,1,9/19/2015 12:25,Completed,0:01:09
20151119,3 ,2,9/19/2015 12:26,Completed,0:01:14
20150028,3 ,1,8/9/2015 10:27,Completed,0:00:43
20150273,2 ,1,9/18/2015 13:15,Completed,0:05:12
20150273,3 ,2,9/18/2015 13:20,Completed,0:00:24
20150273,3 ,3,8/9/2015 16:46,Completed,0:00:49
20150273,3 ,4,9/18/2015 13:17,Completed,0:02:14
20150273,3 ,5,9/19/2015 13:45,Completed,0:00:57
20150635,3 ,1,9/19/2015 13:16,Completed,0:00:36
20150635,3 ,2,9/19/2015 13:17,Completed,0:00:33
20150635,3 ,3,9/19/2015 13:18,Completed,0:00:41
20150635,3 ,4,9/19/2015 13:19,Completed,0:00:21
20150635,2 ,5,8/12/2015 14:59,Completed,0:00:58
20150635,2 ,6,8/12/2015 15:00,Completed,0:00:53
20150635,2 ,7,8/12/2015 15:10,Completed,0:03:45
20150635,3 ,8,8/12/2015 15:12,Completed,0:00:39
20150635,3 ,9,8/12/2015 15:15,Completed,0:00:23
20150635,3 ,10,8/12/2015 15:15,Completed,0:00:26
20150635,3 ,11,8/12/2015 15:17,Completed,0:00:30
20150635,3 ,12,8/12/2015 15:18,Completed,0:00:40
