Username,Grade,Attempt Number,Date,Status,Duration
20150816,0 ,1,9/18/2015 16:11,Needs Grading,0:01:16
20150816,0 ,2,9/18/2015 16:15,Needs Grading,0:01:30
20150816,0 ,3,9/18/2015 16:17,Needs Grading,0:01:37
20150816,0 ,4,9/18/2015 16:18,Needs Grading,0:00:42
20150816,0 ,5,9/18/2015 16:20,Needs Grading,0:00:36
20150816,0 ,6,9/18/2015 16:21,Needs Grading,0:00:39
20150816,0 ,7,9/18/2015 16:50,Needs Grading,0:00:33
20151117,0 ,1,9/19/2015 14:31,Needs Grading,0:01:28
20150782,0 ,1,8/21/2015 19:09,Needs Grading,0:09:17
20150782,0 ,2,8/21/2015 19:10,Needs Grading,0:01:19
20150782,0 ,3,8/21/2015 19:12,Needs Grading,0:00:39
20150782,0 ,4,8/21/2015 19:13,Needs Grading,0:00:37
20150782,0 ,5,9/16/2015 21:04,Needs Grading,0:03:04
20151120,0 ,1,8/23/2015 11:41,Needs Grading,0:05:30
20151120,0 ,2,8/24/2015 4:48,Needs Grading,0:00:50
20151120,0 ,3,9/16/2015 20:49,Needs Grading,0:11:43
20150792,0 ,1,8/24/2015 7:47,Needs Grading,0:01:56
20150792,0 ,2,8/24/2015 7:49,Needs Grading,0:01:19
20150792,0 ,3,8/24/2015 8:07,Needs Grading,0:17:26
20151119,0 ,1,9/19/2015 15:57,Needs Grading,0:01:32
20151119,0 ,2,8/24/2015 3:38,Needs Grading,0:18:27
20151119,0 ,3,9/19/2015 14:05,Needs Grading,0:01:41
20151119,0 ,4,9/19/2015 14:07,Needs Grading,0:00:52
20151119,0 ,5,9/19/2015 15:58,Needs Grading,0:01:21
20151119,0 ,6,9/19/2015 16:16,Needs Grading,0:17:08
20150028,0 ,1,8/19/2015 9:27,Needs Grading,0:01:01
20150028,0 ,2,8/19/2015 9:31,Needs Grading,0:02:47
20150028,0 ,3,8/19/2015 20:17,Needs Grading,0:01:27
20150028,0 ,4,8/19/2015 20:22,Needs Grading,0:02:56
20150028,0 ,5,8/19/2015 20:27,Needs Grading,0:02:26
20150028,0 ,6,8/20/2015 16:45,Needs Grading,0:00:19
20150028,0 ,7,8/20/2015 16:45,Needs Grading,0:00:11
20150028,0 ,8,8/20/2015 16:48,Needs Grading,0:02:22
20150028,0 ,9,8/20/2015 16:49,Needs Grading,0:00:20
20150028,0 ,10,8/20/2015 17:07,Needs Grading,0:17:39
20150273,0 ,1,9/18/2015 18:58,Needs Grading,0:01:59
20150273,0 ,2,9/18/2015 19:04,Needs Grading,0:01:35
20150273,0 ,3,9/18/2015 19:06,Needs Grading,0:01:49
