20151127,1,9/7/2015 14:16,Yes,3,3,2,3,3,4,3,4,2,3,3,3,16,5.3,,0,,,,
20150898,1,9/7/2015 15:29,Yes,2,3,3,3,2,4,3,4,2,3,2,3,14,4.7,,0,,,,
20150182,1,9/7/2015 17:46,Yes,2,3,1,3,1,4,-,4,3,3,3,3,10,3.3,,0,,,,
20150051,1,9/7/2015 13:21,Yes,3,3,-,3,2,4,3,4,-,3,3,3,11,3.7,,0,,,,
20150514,1,9/7/2015 16:36,Yes,3,3,3,3,2,4,4,4,3,3,3,3,18,6.0,,0,,,,
20151075,1,9/7/2015 13:43,Yes,1,3,3,3,4,4,4,4,3,3,3,3,18,6.0,,0,,,,
20150314,1,9/7/2015 14:28,Yes,-,3,3,3,1,4,4,4,1,3,0,3,9,3.0,,0,,,,
20151002,1,9/7/2015 13:09,Yes,3,3,-,3,0,4,3,4,3,3,0,3,9,3.0,,0,,,,
20150980,1,9/7/2015 11:37,Yes,3,3,3,3,4,4,4,4,2,3,3,3,19,6.3,,0,,,,
20150027,1,9/7/2015 10:54,Yes,2,3,3,3,3,4,3,4,2,3,2,3,15,5.0,,0,,,,
20150411,1,9/7/2015 13:50,Yes,0,3,2,3,1,4,4,4,-,3,2,3,9,3.0,,0,,,,
20150250,1,9/7/2015 12:16,Yes,2,3,2,3,4,4,4,4,3,3,3,3,18,6.0,,0,,,,
20150909,1,9/6/2015 13:20,Yes,2,3,2,3,4,4,2,4,3,3,3,3,16,5.3,,0,,,,
20151093,1,9/6/2015 21:15,Yes,2,3,3,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150531,1,9/7/2015 17:54,Yes,3,3,2,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150481,1,9/7/2015 10:47,Yes,2,3,3,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150903,1,9/7/2015 16:41,Yes,2,3,2,3,3,4,3,4,3,3,3,3,16,5.3,,0,,,,
20150293,1,9/7/2015 16:03,Yes,2,3,3,3,3,4,4,4,3,3,3,3,18,6.0,,0,,,,
20150094,1,9/7/2015 11:34,Yes,2,3,1,3,4,4,2,4,2,3,1,3,12,4.0,,0,,,,
20150930,1,9/7/2015 7:55,Yes,3,3,-,3,4,4,4,4,3,3,2,3,16,5.3,,0,,,,
20150201,1,9/7/2015 12:11,Yes,2,3,2,3,2,4,3,4,3,3,3,3,15,5.0,,0,,,,
20150112,1,9/7/2015 17:48,Yes,3,3,3,3,4,4,4,4,1,3,3,3,18,6.0,,0,,,,
20151129,1,9/6/2015 20:42,Yes,1,3,1,3,3,4,2,4,2,3,2,3,11,3.7,,0,,,,
20150544,1,9/7/2015 17:31,Yes,-,3,1,3,4,4,3,4,1,3,2,3,11,3.7,,0,,,,
20150100,1,9/7/2015 17:35,Yes,3,3,3,3,4,4,4,4,2,3,3,3,19,6.3,,0,,,,
20150107,1,9/6/2015 22:40,Yes,3,3,0,3,2,4,3,4,3,3,2,3,13,4.3,,0,,,,
20150391,1,9/6/2015 20:47,Yes,2,3,-,3,1,4,1,4,3,3,3,3,10,3.3,,0,,,,
20150055,1,9/7/2015 12:35,Yes,1,3,1,3,2,4,3,4,3,3,2,3,12,4.0,,0,,,,
20150316,1,9/7/2015 12:18,Yes,1,3,1,3,4,4,4,4,3,3,3,3,16,5.3,,0,,,,
20150361,1,9/7/2015 11:05,Yes,2,3,2,3,4,4,4,4,3,3,3,3,18,6.0,,0,,,,
20151063,1,9/7/2015 7:24,Yes,2,3,1,3,2,4,3,4,2,3,3,3,13,4.3,,0,,,,
20150704,1,9/7/2015 14:12,Yes,3,3,2,3,3,4,4,4,3,3,1,3,16,5.3,,0,,,,
20150564,1,9/7/2015 15:36,Yes,3,3,2,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150758,1,9/7/2015 16:51,Yes,3,3,3,3,4,4,4,4,3,3,2,3,19,6.3,,0,,,,
20150634,1,9/7/2015 16:18,Yes,1,3,1,3,4,4,3,4,3,3,-,3,12,4.0,,0,,,,
20150280,1,9/7/2015 17:01,Yes,-,3,0,3,3,4,1,4,2,3,3,3,9,3.0,,0,,,,
20151130,1,9/6/2015 21:41,Yes,3,3,2,3,4,4,4,4,3,3,2,3,18,6.0,,0,,,,
20150912,1,9/7/2015 12:50,Yes,3,3,3,3,4,4,4,4,3,3,3,3,20,6.7,,0,,,,
20150976,1,9/7/2015 13:13,Yes,1,3,3,3,3,4,2,4,3,3,1,3,13,4.3,,0,,,,
20150518,1,9/6/2015 22:53,Yes,3,3,3,3,4,4,4,4,3,3,2,3,19,6.3,,0,,,,
20150833,1,9/7/2015 14:01,Yes,0,3,3,3,3,4,1,4,1,3,1,3,9,3.0,,0,,,,
20150547,1,9/7/2015 17:57,Yes,2,3,3,3,3,4,4,4,1,3,2,3,15,5.0,,0,,,,
20151131,1,9/7/2015 11:59,Yes,3,3,3,3,4,4,4,4,2,3,3,3,19,6.3,,0,,,,
20151034,1,9/7/2015 12:16,Yes,3,3,3,3,4,4,4,4,3,3,3,3,20,6.7,,0,,,,
20150383,1,9/7/2015 17:54,Yes,2,3,1,3,1,4,1,4,1,3,3,3,9,3.0,,0,,,,
20150030,1,9/7/2015 17:53,Yes,3,3,3,3,2,4,3,4,2,3,3,3,16,5.3,,0,,,,
20150956,1,9/7/2015 11:42,Yes,1,3,1,3,1,4,3,4,2,3,2,3,10,3.3,,0,,,,
20150633,1,9/7/2015 18:00,Yes,3,3,0,3,3,4,3,4,3,3,3,3,15,5.0,,0,,,,
20150593,1,9/7/2015 13:07,Yes,0,3,3,3,4,4,4,4,2,3,3,3,16,5.3,,0,,,,
20150470,1,9/7/2015 17:14,Yes,2,3,3,3,3,4,4,4,3,3,2,3,17,5.7,,0,,,,
20150675,1,9/6/2015 20:39,Yes,2,3,3,3,3,4,4,4,3,3,1,3,16,5.3,,0,,,,
20150018,1,9/7/2015 17:04,Yes,1,3,2,3,4,4,2,4,3,3,3,3,15,5.0,,0,,,,
20150188,1,9/7/2015 14:13,Yes,2,3,1,3,4,4,3,4,2,3,-,3,12,4.0,,0,,,,
20151099,1,9/7/2015 14:56,Yes,3,3,3,3,3,4,3,4,3,3,2,3,17,5.7,,0,,,,
20150999,1,9/7/2015 15:49,Yes,3,3,1,3,2,4,4,4,2,3,2,3,14,4.7,,0,,,,
20150936,1,9/6/2015 20:32,Yes,-,3,2,3,3,4,3,4,2,3,-,3,10,3.3,,0,,,,
20150679,1,9/7/2015 14:40,Yes,2,3,3,3,1,4,2,4,1,3,3,3,12,4.0,,0,,,,
20150001,1,9/6/2015 15:11,Yes,3,3,3,3,3,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150814,1,9/6/2015 18:51,Yes,2,3,1,3,4,4,-,4,-,3,2,3,9,3.0,,0,,,,
20150984,1,9/7/2015 15:25,Yes,1,3,2,3,2,4,2,4,2,3,2,3,11,3.7,,0,,,,
20150349,1,9/5/2015 13:02,Yes,2,3,2,3,3,4,3,4,2,3,3,3,15,5.0,,0,,,,
20151097,1,9/7/2015 16:32,Yes,3,3,3,3,3,4,-,4,3,3,3,3,15,5.0,,0,,,,
20150234,1,9/6/2015 20:36,Yes,2,3,1,3,2,4,2,4,2,3,2,3,11,3.7,,0,,,,
20150079,1,9/7/2015 16:59,Yes,3,3,3,3,4,4,3,4,1,3,1,3,15,5.0,,0,,,,
20150251,1,9/7/2015 15:23,Yes,3,3,3,3,4,4,4,4,2,3,3,3,19,6.3,,0,,,,
20150050,1,9/7/2015 15:45,Yes,2,3,1,3,1,4,3,4,1,3,1,3,9,3.0,,0,,,,
20150534,1,9/7/2015 16:58,Yes,2,3,2,3,3,4,3,4,3,3,2,3,15,5.0,,0,,,,
20150156,1,9/7/2015 13:37,Yes,2,3,3,3,2,4,4,4,2,3,3,3,16,5.3,,0,,,,
20150143,1,9/7/2015 16:44,Yes,2,3,-,3,3,4,2,4,3,3,2,3,12,4.0,,0,,,,
